test_lect,test_mate,test_soc,test_nat,privateHS,wage,male,momschooling2,momschooling3,momschooling_miss,dadschooling2,dadschooling3,dadschooling_miss,broken_home1,broken_home_miss,incomehh2,incomehh3,incomehh_miss,north,center,share_private,avg_price
-1.431772,-.4785213,-.8213316,-1.183043,1,8.589102,1,0,0,0,1,0,0,0,0,1,0,0,0,1,.7368421,.08477957
1.185959,1.291761,-.6554057,-.1397015,1,8.3601895,0,0,0,0,1,0,0,0,0,1,0,0,0,0,.6,.211627
.2054847,.6914716,-.8051386,-.3593313,0,8.4415779,0,1,0,0,1,0,0,0,0,1,0,0,0,1,.7391304,.20514061
1.388292,1.172223,.3917262,1.684746,0,8.2133295,0,1,0,0,0,0,0,1,0,1,0,0,0,1,.7368421,.12963872
-.1871853,.3118686,-.9614689,-.9554122,1,8.3881089,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.18918297
-.898949,-.0679343,-.2172015,.1515379,1,8.7003005,1,0,0,0,1,0,0,0,0,0,1,0,0,1,.8333333,.16892856
.3478374,-.2018648,.1046548,1.963984,1,8.8913813,1,1,0,0,0,0,0,0,1,1,0,0,0,1,.5,.09580029
.5069844,-.2188558,1.068024,-.3873353,1,9.2181608,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,.12618741
1.117982,2.061961,.6200244,2.268025,0,9.1353447,0,1,0,0,1,0,0,1,0,0,0,0,0,1,.8,.18182649
-.6132439,.7268536,-.0100941,-1.444279,1,5.5414939,1,1,0,0,1,0,0,1,0,0,0,0,0,1,.6666667,.06627943
.5275775,.9555351,1.582794,1.242086,0,6.1089558,1,1,0,0,0,1,0,0,0,0,1,0,0,1,.8,.18182649
1.557036,.6335018,.9054969,.4019723,0,8.2912617,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.6923077,.10655018
1.132977,.4132162,1.216158,1.159475,1,6.3633099,0,1,0,0,1,0,0,1,0,1,0,0,0,1,.7,.12804948
.8816599,.7208564,.5242671,-.0440886,1,9.0648328,0,1,0,0,1,0,0,0,1,0,0,1,0,0,.3333333,0
-.8729575,-1.319485,-1.130194,-2.060762,1,8.7162778,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.7777778,.11880343
.0791265,.9115576,1.460249,.967049,1,9.7893156,1,1,0,0,0,1,0,0,0,0,1,0,0,0,.5333334,.32381934
.5071845,.4150152,.1076533,.8680353,0,6.7158433,0,1,0,0,0,0,0,0,0,1,0,0,0,1,.6666667,.03791952
-.7839871,-.2010651,.3913266,.0579254,0,6.2190191,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.8,.18182649
-.465093,-.022358,-1.254538,-.8984044,0,8.9210065,1,0,0,0,0,1,0,0,0,0,1,0,0,1,.5,.09580029
.1469037,-.4431395,-.0560736,-.4367417,0,7.2986259,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.7619048,.16574368
1.247739,1.514445,.8705125,1.541526,1,8.8865212,0,0,1,0,0,1,0,0,0,0,1,0,0,1,.8,.18182649
-.5308713,.4202127,-.8909004,-.0152846,1,8.465519,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.5,0
.1173139,-.2386457,.005699,-.1483026,0,8.9911194,0,1,0,0,0,0,0,0,0,0,1,0,0,0,.8421053,.1972524
1.57583,2.087948,.8339291,1.207682,1,8.1455576,1,1,0,0,0,1,0,0,0,0,1,0,0,0,.6,.211627
-.8231742,-1.589345,-1.480637,-.3749334,0,8.6228695,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.8571429,.21692954
-.9377362,-.6188486,-.5496528,.4935845,0,7.923061,0,1,0,0,1,0,0,0,0,1,0,0,0,1,.5,.08057165
-.1048124,-1.180157,-.2549846,-.260918,0,7.3411695,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.6,.211627
-1.059496,.5981203,.506875,-.3223264,0,8.7733773,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.5,.09580029
-.7951834,-1.00165,-.5754414,-1.400273,1,9.0241987,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.84,.32447398
1.131977,.3488496,.321558,.8410316,1,10.190603,1,0,1,0,0,1,0,0,0,0,1,0,0,1,.7,.12804948
-.7529973,.0444076,1.017247,-.8015913,1,9.3881072,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.5,.28958993
.5881574,.2572973,1.522021,1.693348,0,6.211599,0,1,0,0,1,0,0,1,0,0,1,0,0,1,.7272727,.21739165
.2102829,.3454511,-.6568049,.4933842,0,8.7182865,1,0,0,0,0,0,0,0,0,1,0,0,1,0,.6428571,.16336714
-.2813539,-.3809718,-.6779954,-.4727466,0,8.3687268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.8,0
1.426679,.3760352,.2034107,.6672079,1,1.6784313,0,1,0,0,1,0,0,0,1,0,0,1,0,0,.6428571,.04897266
-1.234838,-2.143258,-1.732324,-.2371147,1,7.2859447,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.8108108,.31813516
-.2943498,-.8109489,-.4782848,-.5145522,1,7.1440137,1,0,1,0,1,0,0,0,0,0,1,0,0,1,.7272727,.21739165
-.618842,-1.804633,-.244789,-.2047104,0,7.599053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.7142857,.08627617
.4242122,-.1181082,1.518823,2.049195,1,8.5294096,1,1,0,0,0,0,0,0,1,0,0,1,0,1,.7272727,.21739165
1.371298,1.737329,.9356836,1.550128,1,8.3295831,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.5757576,.19301433
1.316716,1.013705,1.283928,1.259688,0,8.7568455,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.25,0
-.631438,-.6344404,-.5796394,-.453944,0,8.6220035,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.8571429,.21692954
-1.92021,-.4033603,-1.756514,-.5793611,1,7.8824731,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.85,.18611974
-.5444667,-.7961565,-.1548292,-.4239399,1,9.6764177,1,1,0,0,0,1,0,1,0,0,0,0,0,1,.8,.23173443
.5683641,-.0427472,.6963905,.2399502,1,8.727053,0,0,0,0,0,1,0,0,0,1,0,0,0,1,.6666667,.03791952
-.4345032,-1.073613,.410718,-1.153239,1,8.074525,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.6666667,.19960482
.4723956,.4971729,.4145163,.2031453,1,7.725816,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.8333333,.16892856
-2.232906,.2155185,-.2623812,.9562474,1,8.105173,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.7619048,.16574368
.5505698,-.0177602,.7481673,.0423233,1,7.9890404,0,0,1,0,0,0,0,0,0,0,1,0,0,0,.8421053,.1972524
-1.788254,-1.431827,-1.739921,-1.714715,0,6.5623898,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8108108,.31813516
.6571348,.4314069,.3587411,.8208286,1,8.916402,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.7272727,.21739165
.4110165,.2337091,-.4229095,-1.45468,1,7.7217579,0,1,0,0,0,0,0,1,0,0,0,0,0,1,.25,0
-1.841836,-2.165846,-.4552949,-1.140037,1,9.3157589,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.8333333,.16892856
-.0042458,-.3208031,-.4494976,.1799421,1,8.7173292,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.12618741
1.435876,1.527638,.3003675,.6398042,1,6.1717038,0,0,0,0,1,0,0,1,0,0,1,0,0,1,.8,.26896138
-.5320709,-1.377255,-2.060978,-1.043624,1,10.05728,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.8333333,.16892856
.2684637,-.3805722,.1126511,.1707404,1,8.6265866,0,0,1,0,1,0,0,0,0,0,1,0,0,1,.7090909,.25402301
-.9471331,-1.790241,-.9100917,-.7275813,1,7.2005696,1,0,1,0,1,0,0,0,1,0,0,1,0,1,.8181818,.15585168
-1.021908,-.0769296,-.8525177,.2097459,1,6.8506939,1,0,0,1,0,0,1,0,1,0,0,1,0,0,.5,0
.7217129,.561739,.2126064,.3897703,0,6.3057366,0,1,0,0,1,0,0,0,0,1,0,0,0,0,.25,0
.5541691,-.8227428,1.000254,-.2733195,1,7.3377811,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,.12618741
1.332311,.9847198,1.205163,.7458184,1,7.7833369,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.8108108,.31813516
-.2761557,.8335981,-.4335047,-.2459159,0,8.6394084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5,.08057165
-1.134271,.6972687,-1.032037,.6864103,1,8.4447915,1,0,0,0,1,0,0,1,0,1,0,0,0,1,.7777778,.11880343
.6867245,.6388993,-.5878358,.8748361,0,8.6715408,0,0,0,0,1,0,0,0,0,1,0,0,1,0,.7142857,.37761201
.3250446,.9437412,-.0882589,-.3895353,0,8.6576505,1,1,0,0,1,0,0,0,0,1,0,0,0,0,.5,.08854874
.0209457,-.2878203,-.1304401,-.3737333,0,8.9422717,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.5714286,.03117384
-.3585283,-.1115116,.914293,1.146473,0,7.8091914,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.12780535
-.8601618,-.8851103,-1.462445,-.5165526,0,8.290464,1,1,0,0,0,0,0,1,0,0,0,1,0,1,.8108108,.31813516
.0661306,-.8209437,-.2749757,-1.430477,0,6.5305875,0,0,0,0,0,0,0,1,0,1,0,0,0,1,.75,.12022288
-.41391,-.1846737,.2397946,-.6707737,1,9.9649108,1,1,0,0,0,0,0,0,0,1,0,0,0,0,.8421053,.1972524
-2.025575,-2.005329,-1.593387,-.8093923,1,9.5114888,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.8571429,.21692954
-.6218409,-.2078618,1.305518,.7550201,0,7.4502719,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,.15660869
-1.394585,-.4547336,-1.333903,-.4623455,1,8.6437127,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.5714286,.21205693
1.63401,1.17782,1.526219,1.061661,0,8.5725396,0,0,0,0,1,0,0,0,0,1,0,0,0,0,.5714286,.03117384
.5623658,.5749323,-.0822618,.3121597,1,6.7585344,1,1,0,0,0,1,0,0,0,0,1,0,0,1,.85,.18611974
.0401395,-.7575766,.1752232,-.4195393,0,6.3978282,1,0,0,1,0,0,0,0,0,1,0,0,0,1,.84,.32447398
.4552016,.5309548,.0868627,-.3623319,0,9.3646863,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.8333333,.16892856
1.011617,.2674916,.9866605,.6992124,1,8.6969262,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.5757576,.19301433
.7567014,1.264775,1.802896,.6380041,1,8.9492162,0,0,1,0,0,1,0,0,1,0,0,1,0,0,.6428571,.04897266
-1.223042,-.7607747,-.5306613,-.5531576,1,8.7343148,1,1,0,0,0,0,0,0,0,0,0,0,0,1,.8,.18182649
.7585013,.043208,.2130066,-.1809071,1,8.5818233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.04056966
.9310435,1.855868,1.673354,2.193015,0,7.9698267,1,0,1,0,1,0,0,0,0,0,1,0,1,0,.5,.12517746
.7131159,.0532028,.7589626,.6670083,0,7.0923128,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.8571429,.21692954
.1894896,2.067758,.4858846,-.1695054,1,8.9871354,1,1,0,0,0,0,0,1,0,1,0,0,0,1,.5,.3133255
.1435051,-.1754784,.1696257,.4157736,1,8.7680436,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.5,.08057165
-.9759235,-1.088805,-.7831486,-.9280086,0,8.3425585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.6666667,.01058696
-.1647926,-.8321379,.1808207,-.1491029,0,8.3136926,0,1,0,0,0,1,0,1,0,0,1,0,0,1,.7368421,.08477957
.9648324,.2576969,.6044315,-1.494085,1,9.0596732,1,0,0,0,0,0,1,1,0,0,0,0,0,1,.7368421,.08477957
.1996864,-1.010246,.4213132,-.2885218,0,8.6721049,1,0,0,1,0,0,1,1,0,1,0,0,0,1,.625,.08451056
-.7817879,.014223,-.1176458,-.8487977,0,6.5525035,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.7272727,.21739165
.9902243,.509966,.2230022,.9786503,1,10.102159,1,1,0,0,0,1,0,0,0,0,1,0,1,0,.5,.12517746
1.327312,1.261576,.8983004,.5757954,0,8.4693418,1,0,0,0,1,0,0,0,0,1,0,0,0,1,.5757576,.19301433
-2.331674,-.7339887,-1.288123,-.4363419,1,8.1089997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.8,0
-1.13867,-1.042229,-1.330504,-.9782153,1,8.5810969,1,0,0,0,0,0,1,1,0,1,0,0,0,1,.6153846,.29223201
.5863581,.4102179,1.239748,.6110003,1,8.8930071,1,0,1,0,0,1,0,0,1,0,0,1,0,1,.7090909,.25402301
1.078395,.0679952,.4826859,.8700357,0,8.309488,1,1,0,0,0,0,0,0,0,1,0,0,0,1,.6666667,.03791952
-1.169259,-.2970154,-1.046831,.1881432,0,7.4715388,0,0,0,0,1,0,0,0,1,0,0,1,0,0,.5,.03510902
-.8911516,-.781964,-1.200162,-.4023373,1,8.6704554,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.6666667,.05298273
-.4626939,-.0707329,-.0088947,-.7981909,1,7.988638,1,1,0,0,0,1,0,0,0,1,0,0,0,1,.7272727,.21739165
1.177562,.9963135,2.029195,1.006654,1,8.8298333,0,1,0,0,1,0,0,0,0,0,1,0,0,1,.8108108,.31813516
-.2203741,-.6314421,.2493899,.3421638,1,7.3011602,0,0,0,0,0,0,0,1,0,1,0,0,0,1,.5,.08019912
-.2661591,-.1926695,.0166942,-.2297138,1,8.1683228,0,0,0,0,1,0,0,1,0,0,0,0,0,0,.5,.08854874
1.570632,.5389512,-.0984545,1.135871,1,8.9666241,1,1,0,0,1,0,0,1,0,0,0,1,0,1,.6666667,.05658516
1.225346,.8723781,1.030841,.8560336,0,9.5422545,1,0,0,0,1,0,0,0,0,1,0,0,1,0,.6363636,.19968063
-.9327378,-.6084539,-.9984525,-.2043102,0,8.8040155,0,0,0,0,1,0,0,0,0,1,0,0,0,1,.8571429,.21692954
.2036854,.6866742,.74177,.8910383,1,8.8364232,0,1,0,0,1,0,0,0,0,0,1,0,0,1,.75,.05631924
.00815,.3800334,-.0562734,-.6561715,1,9.3152817,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.5,.12471836
-.7921845,.3892284,-.6384132,-.8383963,1,8.3853907,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.7368421,.08477957
-.0078448,.3822325,.6937916,-.4975501,1,8.5206615,0,0,0,1,0,0,1,0,1,0,0,1,0,0,.75,0
.4566013,-.65483,.8773094,-.4215397,1,8.5954731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.8421053,.1972524
-.645633,.6458952,-.4335047,-1.265254,1,6.8245873,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.5714286,.06701158
-.4089117,-.660427,.5264664,-.7233806,1,9.687497,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.8,.09047306
.4462044,.2099214,-.2669791,-.3691327,1,9.1877782,1,0,0,0,1,0,0,0,0,0,0,0,0,1,.6666667,.05658516
1.087592,-.7313903,.3789322,.6670083,1,8.5480994,0,1,0,0,1,0,0,0,0,1,0,0,0,0,.6,.211627
-.9065465,-1.00165,-.5538511,-1.052025,0,3.5964422,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,.03672949
-.5984487,-.5011097,-.8323265,-.2175121,1,6.859845,1,0,0,0,1,0,0,0,0,1,0,0,0,1,.5,.08019912
1.125779,.5731333,1.063227,.3821692,0,8.4668071,1,0,0,0,1,0,0,1,0,0,0,0,0,0,.3333333,0
1.436676,1.171223,.5878391,1.306895,1,7.8264001,0,0,1,0,0,1,0,0,0,0,1,0,0,1,.8108108,.31813516
.6143486,1.529237,1.529418,.9086408,1,9.1089392,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,.04056966
-1.882223,-.9580726,.0744684,-.0786932,1,8.4224591,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.625,.08451056
.121912,-.0131627,.4161153,1.075463,1,9.0437477,1,0,0,0,1,0,0,0,0,1,0,0,0,1,.7777778,.11880343
-.9055468,-.4987107,-.1650248,.5275893,1,6.7141131,0,1,0,0,0,0,0,0,1,0,0,1,0,1,.8571429,.14576154
-1.398183,-1.022839,-.4832826,-1.016621,1,8.2497641,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.6666667,.03791952
.5855582,.0927825,-.7943435,-.0558901,0,7.2529645,0,0,0,0,0,0,1,1,0,1,0,0,0,1,.25,.1438726
-1.101082,-.8181452,-1.270331,-1.019421,0,8.0905013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.5,.14724462
.0887232,.1123722,1.295922,-.8672002,1,9.4109431,1,0,1,0,0,1,0,0,0,0,1,0,0,1,.6666667,.05658516
.6835262,-.9948535,-.6438109,-.4255402,0,9.6011519,1,0,0,0,0,0,0,1,0,1,0,0,1,0,.5,0
.1916892,-1.323683,-1.665154,-.4615452,1,8.129112,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.8,.15633682
-.8393688,-1.694091,-.5576494,-1.264254,1,8.8033339,0,0,0,1,0,0,1,0,1,0,0,1,0,0,.5,0
1.712984,1.457275,1.685148,1.956583,0,7.6713879,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.7619048,.16574368
.9850258,.9053609,.948078,.4971848,0,9.5107108,1,1,0,0,0,0,0,1,0,1,0,0,1,0,.5,.12517746
-.1284048,.6199089,-.0138924,.5901973,0,6.4714449,0,0,0,0,0,1,0,1,0,0,1,0,0,0,.6,.211627
-.5602613,-.17248,.5092738,-.4663459,1,7.9568537,0,1,0,0,1,0,0,0,0,1,0,0,0,1,.7272727,.21739165
.2714626,.0791894,-.2301956,.2689538,0,8.2687306,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.6666667,.19577105
1.233543,1.553425,.7159814,1.585133,0,8.1743465,0,0,1,0,1,0,0,0,0,1,0,0,0,1,.8571429,.21692954
-.356329,-1.057821,-.5196662,-.64417,0,6.0583278,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.8571429,.21692954
-.8197754,-.3407927,-1.176773,-1.477883,1,7.6299257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8,.18182649
-1.389186,-1.031035,-.8119358,-.8341959,1,4.413518,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.7391304,.20514061
.7473044,.7998157,.4381056,2.52746,1,8.1881436,1,0,1,0,0,1,0,0,0,1,0,0,0,1,.8,.18182649
-.1046126,.9405428,1.398077,-.8073923,1,9.1345432,1,1,0,0,1,0,0,1,0,1,0,0,0,1,.5757576,.19301433
-1.278223,-1.395446,-.5950326,-.518553,1,9.0152069,1,0,0,0,0,0,0,0,0,0,1,0,0,1,.7619048,.16574368
-1.090286,-1.204944,-.1636253,-.8285951,0,9.7206558,1,0,0,0,0,0,0,0,0,1,0,0,1,0,.6111111,.15668336
.3400396,.9231519,1.331906,.3723681,1,6.4413265,0,1,0,0,0,1,0,0,0,1,0,0,0,0,.7142857,.08627617
.42941,.1649447,.5008779,-.0896948,1,9.3139521,1,1,0,0,1,0,0,0,0,1,0,0,0,1,.84,.32447398
-.2161756,-.1892713,.3107626,-.3159254,0,6.0140131,0,0,0,1,0,0,1,0,1,0,0,1,0,0,.7142857,.08627617
-.1066121,.0649969,-.7587595,-.4901492,1,7.9471358,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.8333333,.21990443
1.51685,1.33234,1.573798,.8210288,1,8.2649958,1,1,0,0,1,0,0,1,0,0,0,0,0,1,.625,.08451056
-.4680919,-.9924548,-1.207559,-1.126835,1,8.2622807,1,0,0,0,1,0,0,0,0,0,1,0,0,1,.5,.08019912
-.0730231,-.190071,-.3811282,.3963709,1,8.1391714,0,1,0,0,1,0,0,0,0,0,1,0,0,1,.7272727,.21739165
.4981872,.3106693,-.9994518,.6570069,1,8.8294735,1,0,1,0,0,1,0,1,0,0,1,0,0,1,.4285714,.1284174
.2974537,-.3823712,-.0960557,-1.170241,1,7.3500976,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.8108108,.31813516
-.1551958,-1.452816,.2977686,-.5883623,1,8.3559579,0,0,0,1,0,0,1,0,0,1,0,0,0,1,.8,.15633682
2.106254,1.020501,.5474568,1.496721,0,10.031103,0,0,1,0,1,0,0,0,0,0,1,0,0,1,.25,0
-.1917837,-.7719692,.2012114,.8192286,1,8.1570197,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.8571429,.21692954
-.0784214,-1.544968,-.5220653,-.1066969,0,9.1531703,1,0,0,0,0,0,0,1,0,0,1,0,0,1,.8,.23173443
-.0514302,-.2260521,-.379129,-.7341822,0,8.5256927,1,1,0,0,0,1,0,0,0,1,0,0,0,0,.5,0
.9770286,1.223596,1.379885,.4345762,0,7.6882366,1,1,0,0,1,0,0,0,0,0,1,0,0,0,.5714286,.03117384
-.2369686,-.8575248,-.515668,-.6971771,0,7.2235778,0,0,0,0,1,0,0,1,0,0,0,0,0,0,.8421053,.1972524
-.4660927,-.3447906,.0900614,-.3909356,0,5.9622975,0,0,0,1,0,0,1,0,1,0,0,1,0,0,.75,0
.6931226,.1895322,-.6735976,.2369499,0,7.349746,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.5333334,.32381934
.6547356,.9291486,.6454129,1.26829,0,8.1386404,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.6,.23439134
-.6998152,-.9644691,-2.057179,-.8283949,1,8.1085363,0,0,0,0,0,0,0,0,0,0,1,0,0,1,.8108108,.31813516
-.4221074,.2425046,1.132795,.8118277,0,3.094411,1,0,1,0,0,1,0,0,0,0,1,0,0,0,.7391304,.21390388
-1.291819,-.6984072,-.3135583,-.2499164,1,7.8791341,1,0,0,1,0,0,1,0,1,0,0,1,0,0,.8,0
-.3515308,-.7004063,-1.20436,-1.809928,1,7.9277862,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.6153846,.29223201
.547771,1.591805,.900299,1.332498,0,8.556087,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.8571429,.21692954
1.593424,.9483384,1.021845,.9358442,1,8.0523723,1,1,0,0,0,0,0,0,0,0,0,0,0,1,.625,.08451056
.1103161,.0044283,.3267552,.0135193,1,8.7874916,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.25,.1438726
-1.01671,-.8457307,-.8295277,-1.081429,0,6.9355481,1,0,0,0,1,0,0,1,0,0,0,0,0,1,.8,.18182649
-.6062461,-.2916184,-.260982,-2.251588,1,8.9718744,1,1,0,0,0,0,0,1,0,1,0,0,0,1,.5,.08057165
-.4696914,-.2442427,-.1946115,-1.152239,0,7.5644861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0
1.096789,.9531364,1.464447,1.158275,1,9.2370414,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.8333333,.16892856
-2.069761,-1.154571,-.9908558,-1.180043,1,8.2820814,0,1,0,0,0,0,0,1,0,1,0,0,0,1,.6666667,.05298273
.7716963,.3730369,-.5326605,.1125327,0,8.7061853,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.8571429,.21692954
.5149816,.7404464,.2317977,.2205475,1,9.0800262,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.6666667,.03791952
2.038476,1.368521,1.441058,1.877972,1,8.4028034,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.6153846,.29223201
.3068506,.50277,.6704018,.4627801,0,8.4118966,0,0,1,0,0,1,0,0,1,0,0,1,0,1,.6666667,.06627943
-.9147439,-.9390826,-.1836164,-.8049917,1,9.1086102,0,0,0,0,0,0,0,1,0,0,1,0,0,1,.625,.08451056
-.5678589,.2986754,-.6941884,-2.478419,1,8.3059522,0,0,0,1,0,0,1,0,1,0,0,1,0,0,.6,.04272028
1.09379,.4663887,-.0360825,-.2623183,0,8.5883194,0,0,0,1,0,0,1,0,1,0,0,1,0,1,.7619048,.16574368
-2.142936,-.3262004,1.249543,.6960118,0,8.1988422,0,0,0,0,1,0,0,1,0,0,0,0,0,1,.5757576,.19301433
-1.022708,.1625461,.0530778,-.1186986,1,7.7526815,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.6,.211627
.2246781,-.5115044,-1.143587,-.2675189,0,4.3277756,0,1,0,0,0,0,0,1,0,0,0,0,0,1,.4285714,.1284174
-.0016469,-.2910184,-.1184456,-.5809614,0,4.9104831,0,0,0,0,1,0,0,0,0,1,0,0,0,1,.7368421,.12963872
.6451386,1.767913,-.1586276,.0025178,0,3.9445803,0,1,0,0,1,0,0,1,0,1,0,0,0,1,.5,.08019912
-.489085,.2419049,-.2497868,-.0718924,0,9.1849634,1,0,0,1,1,0,0,1,0,0,1,0,0,1,.5757576,.19301433
.7862917,1.130644,1.039437,.45938,0,7.7874996,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.4285714,.1284174
2.11765,1.215,.2218021,.793425,1,9.9533215,1,1,0,0,1,0,0,0,0,0,1,0,0,1,.8,.18182649
.4292105,1.106256,1.129397,.6582071,1,8.0681488,1,0,0,0,0,0,0,1,0,1,0,0,0,1,.5,.3133255
-2.185522,.8619837,.1744234,-.1140981,1,9.4875874,1,0,0,0,0,0,0,1,0,0,1,0,0,1,.7272727,.25709625
1.78456,1.372319,.6056309,2.073599,1,9.1680963,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.6666667,.06627943
.9880247,1.583009,.6562083,2.37584,1,6.4984271,0,0,0,1,0,0,1,0,1,0,0,1,0,0,.5,0
-.5924506,-.2334485,-.6799946,-1.329063,1,9.1089531,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.5,.04958201
.5009866,.4324061,.6674032,-.1026964,1,9.0116733,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.7619048,.16574368
1.466066,.7440444,-.1694229,.925443,1,3.8415322,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.8,.18182649
.4022193,-.5276959,-.6498082,.7398179,0,7.6678208,0,0,0,1,0,0,1,0,1,0,0,1,0,0,.6428571,.04897266
.1862906,-.4297465,.2659828,-.4543442,0,8.5637274,1,1,0,0,1,0,0,0,0,0,1,0,0,0,.8421053,.1972524
-1.472159,.4188133,-.8297278,-.8830025,1,8.6374888,1,0,1,0,0,0,0,1,0,1,0,0,0,1,.6666667,.03791952
-1.01671,-.5736718,-.8667111,-.4693462,0,8.5497541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.15354217
.2468705,-.0907225,.6210238,-.0684919,1,8.3098363,1,0,0,1,0,0,1,0,0,0,1,0,0,1,.85,.18611974
-1.40898,-.8857099,-.6154236,-1.390471,1,7.6880069,1,0,0,1,0,0,1,0,1,0,0,1,0,1,.8108108,.31813516
2.048873,.4939745,1.537614,.9144418,1,9.1534378,0,1,0,0,0,0,0,1,0,0,1,0,0,1,.7090909,.25402301
.9784283,.6842756,1.23415,.1219343,1,9.0574716,0,1,0,0,1,0,0,1,0,0,1,0,0,1,.7272727,.25709625
-.8549637,.3026736,-.6070274,-.2957228,0,8.3789024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.25,0
-.8733575,-.317005,.0312876,.8332308,1,7.7287269,1,0,0,0,0,0,0,0,0,0,1,0,0,1,.84,.32447398
1.474464,-.2018648,.8625162,-1.499286,1,9.6013414,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,.04056966
-.6630272,.091383,-.9730638,-.6131658,0,8.9893633,1,1,0,0,0,0,0,0,0,1,0,0,0,1,.6666667,.06627943
